X,Y,Z,Vp,Vs,ro,E,Vp_Vs,Pr
-16,-4,8,4314.676923,2555.184615,2533.182781,40683738584,1.68859694,0.229928214
-15,-4,8,4337.944,2557.4,2538.519266,40963631789,1.696232111,0.233646334
-14,-4,8,4362.296,2555.032,2544.104587,41152362364,1.707335172,0.238902493
-13,-4,8,4388.715385,2548.292308,2550.164079,41257554290,1.722218197,0.245681095
-12,-4,8,4420.56,2538.768,2557.46789,41338611967,1.741222514,0.25391955
-11,-4,8,4459.492,2527.504,2566.397248,41425733100,1.764385734,0.263376002
-10,-4,8,4499.868,2517.576,2575.657798,41536747141,1.787381195,0.272181704
-9,-4,8,4542.968,2508.936,2585.543119,41683689857,1.81071498,0.28057556
-8,-4,8,4575.592,2504.448,2593.025688,41835602322,1.826986226,0.286130903
-7,-4,8,4592.3,2505.16,2596.857798,41987735880,1.833136406,0.288170517
-6,-4,8,4593.0,2510.04,2597.018349,42118563828,1.829851317,0.287085078
-5,-4,8,4577.68,2518.4,2593.504587,42207412829,1.817693774,0.282987115
-4,-4,8,4555.14,2526.38,2588.334862,42221529685,1.803030423,0.277868477
-3,-4,8,4530.36,2530.98,2582.651376,42125795755,1.789962781,0.273136324
-2,-4,8,4509.48,2529.76,2577.862385,41916395868,1.78257226,0.270385609
-1,-4,8,4491.86,2522.16,2573.821101,41579682719,1.780957592,0.269777277
0,-4,8,4477.34,2508.48,2570.490826,41124314555,1.784881681,0.271251074
1,-4,8,4460.848,2490.18,2566.708257,40543396742,1.791375724,0.273656002
2,-4,8,4441.72,2470.3,2562.321101,39906366437,1.79804882,0.276083933
3,-4,8,4418.66,2450.1,2557.03211,39234850996,1.803461083,0.278021646
4,-4,8,4394.116,2433.472,2551.402752,38642861027,1.805698196,0.278814496
5,-4,8,4371.124,2421.516,2546.129358,38178873095,1.805118777,0.278609595
6,-4,8,4361.716,2414.88,2543.97156,37948890610,1.80618333,0.278985814
7,-4,8,4369.069231,2411.938462,2545.65808,37936106987,1.811434786,0.280826336
8,-4,8,4390.82,2412.32,2550.646789,38111658540,1.820164821,0.283830521
9,-4,8,4424.98,2415.48,2558.481651,38446607537,1.831925746,0.287771562
10,-4,8,4464.192,2418.584,2567.475229,38815995811,1.845787452,0.292266611
11,-4,8,4504.16,2422.16,2576.642202,39200290378,1.859563365,0.296580594
12,-4,8,4542.08,2423.92,2585.33945,39521107505,1.873857223,0.300903174
13,-4,8,4581.98,2419.5,2594.490826,39691933870,1.89377144,0.306678879
14,-4,8,4616.16,2411.92,2602.330275,39731218752,1.913894325,0.312241232
15,-4,8,4646.0,2398.42,2609.174312,39574085457,1.937108596,0.318339679
16,-4,8,4668.42,2380.02,2614.316514,39225723753,1.961504525,0.324407375
17,-4,8,4673.18,2359.78,2615.408257,38707513314,1.980345625,0.328870785
18,-4,8,4654.48,2341.02,2611.119266,38083924672,1.988227354,0.330683417
19,-4,8,4609.98,2324.86,2600.912844,37378831426,1.982906498,0.329463181
20,-4,8,4536.42,2316.04,2584.041284,36696077888,1.958696741,0.323725984
21,-4,8,4439.4,2314.74,2561.788991,36053373243,1.917882786,0.31331263
22,-4,8,4337.46,2319.94,2538.408257,35511546552,1.86964318,0.299644619
23,-4,8,4234.14,2333.98,2514.711009,35117151525,1.814128656,0.281760673
24,-4,8,4142.372,2351.928,2493.663303,34819514973,1.761266501,0.262138058
-24,-3,8,4325.99,2469.775,2535.777523,38923594063,1.751572512,0.258221235
-23,-3,8,4307.6,2479.34,2531.559633,38976055117,1.737397856,0.252297602
-22,-3,8,4292.844,2492.428,2528.175229,39130051213,1.722354267,0.24574171
-21,-3,8,4281.96,2508.1,2525.678899,39366015651,1.707252502,0.238864
-20,-3,8,4278.46,2522.74,2524.876147,39642331601,1.69595757,0.233514129
-19,-3,8,4283.9,2535.538462,2526.123853,39964007042,1.689542503,0.23039338
-18,-3,8,4295.752,2546.152,2528.842202,40304042052,1.687154577,0.229216055
-17,-3,8,4314.252,2554.4,2533.085321,40662927500,1.688949264,0.230101696
-16,-3,8,4336.919231,2558.380769,2538.284227,40974427730,1.695181297,0.233139718
-15,-3,8,4363.792,2557.932,2544.447706,41230412899,1.705984365,0.238272331
-14,-3,8,4392.156,2552.776,2550.953211,41390773085,1.720541089,0.244932008
-13,-3,8,4422.684615,2543.7,2557.955187,41471688131,1.73868169,0.252844026
-12,-3,8,4457.824,2532.848,2566.014679,41537545280,1.760004548,0.261634161
-11,-3,8,4498.952,2521.592,2575.447706,41626791400,1.78417127,0.270985421
-10,-3,8,4539.384,2513.148,2584.721101,41759378562,1.806254148,0.279010804
-9,-3,8,4580.256,2507.356,2594.095413,41947288672,1.826727437,0.28604437
-8,-3,8,4609.46,2506.46,2600.793578,42157939944,1.839031941,0.29009575
-7,-3,8,4622.46,2511.12,2603.775229,42382090924,1.840796139,0.290666263
-6,-3,8,4620.44,2519.24,2603.311927,42576610242,1.834061066,0.288474392
-5,-3,8,4604.2,2529.8,2599.587156,42716320712,1.81998577,0.28376959
-4,-3,8,4581.8,2538.92,2594.449541,42761397460,1.804625589,0.278434941
-3,-3,8,4558.08,2543.66,2589.009174,42678006661,1.791937602,0.273862112
-2,-3,8,4537.58,2541.9,2584.307339,42457262363,1.785113498,0.27133765
-1,-3,8,4518.72,2533.4,2579.981651,42085167380,1.783658325,0.270793291
0,-3,8,4501.56,2518.4,2576.045872,41571259115,1.787468234,0.272213997
1,-3,8,4480.956,2498.384,2571.320183,40909760928,1.793541745,0.274448842
2,-3,8,4457.78,2476.3,2566.004587,40182192525,1.800177684,0.276849441
3,-3,8,4431.86,2453.56,2560.059633,39423291759,1.806297788,0.279026201
4,-3,8,4406.424,2434.22,2554.225688,38757265223,1.810199571,0.280395704
5,-3,8,4384.412,2419.4,2549.177064,38231787912,1.812189799,0.281088869
6,-3,8,4376.18,2409.964,2547.288991,37943694045,1.815869449,0.282360952
7,-3,8,4383.784615,2404.361538,2549.033169,37867599233,1.823263492,0.284880522
8,-3,8,4403.86,2402.3,2553.637615,37968415625,1.833184865,0.28818646
9,-3,8,4434.28,2403.7,2560.614679,38227690684,1.844772642,0.291942871
10,-3,8,4470.104,2406.076,2568.831193,38548338262,1.857839902,0.296048988
11,-3,8,4507.92,2410.38,2577.504587,38929788012,1.870211336,0.299815064
12,-3,8,4544.98,2414.16,2586.004587,39291337435,1.882634125,0.303483163
13,-3,8,4585.04,2413.12,2595.192661,39546853532,1.900046413,0.308442063
14,-3,8,4618.56,2409.42,2602.880734,39681520125,1.916876261,0.313043198
15,-3,8,4646.16,2400.14,2609.211009,39621249715,1.935787079,0.31800125
16,-3,8,4664.04,2385.48,2613.311927,39344924050,1.955178832,0.322866156
17,-3,8,4661.44,2368.32,2612.715596,38864675941,1.968247534,0.326026344
18,-3,8,4634.82,2351.5,2606.610092,38243949339,1.971005741,0.326681582
19,-3,8,4583.62,2336.24,2594.866972,37517860622,1.961964524,0.324518598
20,-3,8,4507.04,2327.38,2577.302752,36805145273,1.936529488,0.318191501
21,-3,8,4411.9,2325.6,2555.481651,36145453674,1.897101823,0.307617969
22,-3,8,4315.48,2330.36,2533.366972,35609847963,1.851851216,0.294183877
23,-3,8,4220.8,2343.8,2511.651376,35241175390,1.800836249,0.277085375
24,-3,8,4137.776,2361.06,2492.609174,34977379149,1.752507772,0.258603783
-24,-2,8,4332.705,2478.26,2537.317661,39173144371,1.748285087,0.256868554
-23,-2,8,4319.78,2487.7,2534.353211,39270019412,1.73645536,0.251895176
-22,-2,8,4309.408,2500.476,2531.974312,39457557287,1.723435058,0.246222316
-21,-2,8,4301.76,2515.74,2530.220183,39717319484,1.709938229,0.240109712
-20,-2,8,4300.46,2529.9,2529.922018,40007779512,1.699853749,0.235380118
-19,-2,8,4307.553846,2541.976923,2531.549047,40333647480,1.694568431,0.232843499
-18,-2,8,4321.312,2551.356,2534.704587,40669101785,1.69373149,0.232438087
-17,-2,8,4342.28,2557.72,2539.513761,41013602013,1.697715153,0.234358601
-16,-2,8,4367.496154,2559.465385,2545.297283,41300266616,1.706409542,0.238470953
-15,-2,8,4397.372,2556.264,2552.149541,41518834003,1.720233904,0.244794404
-14,-2,8,4428.676,2548.652,2559.329358,41641148820,1.737654258,0.252406892
-13,-2,8,4461.523077,2537.853846,2566.863091,41688970671,1.757990549,0.26082629
-12,-2,8,4497.676,2526.364,2575.155046,41731814360,1.780296109,0.269527289
-11,-2,8,4537.864,2515.624,2584.372477,41808481210,1.803872121,0.278167673
-10,-2,8,4575.012,2508.968,2592.892661,41945980734,1.823463671,0.284948064
-9,-2,8,4610.132,2506.076,2600.947706,42153340049,1.83958188,0.290273866
-8,-2,8,4633.336,2508.588,2606.269725,42402227003,1.846989621,0.292649049
-7,-2,8,4641.2,2516.7,2608.073394,42676646089,1.844161004,0.291747348
-6,-2,8,4636.0,2527.36,2606.880734,42913147735,1.834325146,0.288561046
-5,-2,8,4619.04,2539.3,2602.990826,43083055416,1.81902099,0.283440788
-4,-2,8,4597.44,2548.76,2598.036697,43143131084,1.803794786,0.278140211
-3,-2,8,4575.44,2553.12,2592.990826,43064145134,1.792097512,0.273920714
-2,-2,8,4556.12,2550.98,2588.559633,42842970482,1.786027331,0.271678408
-1,-2,8,4537.08,2542.04,2584.192661,42456375149,1.784818492,0.271227466
0,-2,8,4518.42,2526.52,2579.912844,41913902488,1.788396688,0.272558006
1,-2,8,4495.1,2505.476,2574.56422,41200953253,1.794110181,0.274656149
2,-2,8,4469.24,2481.96,2568.633028,40413243960,1.800689777,0.277032936
3,-2,8,4441.56,2457.24,2562.284404,39589542527,1.807540167,0.279463797
4,-2,8,4416.32,2435.788,2556.495413,38872273522,1.813097035,0.281403646
5,-2,8,4396.196,2418.752,2551.879817,38307005249,1.817547231,0.282936927
6,-2,8,4389.652,2407.22,2550.378899,37980447061,1.823535863,0.284972414
7,-2,8,4397.753846,2399.530769,2552.237121,37856004248,1.832755763,0.288045215
8,-2,8,4416.42,2395.66,2556.518349,37899774362,1.843508678,0.291538484
9,-2,8,4443.7,2395.52,2562.775229,38094886053,1.855004341,0.295169365
10,-2,8,4477.008,2397.404,2570.414679,38381201895,1.867439948,0.298981395
11,-2,8,4513.48,2402.24,2578.779817,38762808585,1.878863061,0.302381415
12,-2,8,4550.1,2407.7,2587.178899,39161161067,1.889811854,0.305552551
13,-2,8,4590.1,2409.46,2596.353211,39486286944,1.905032663,0.309824428
14,-2,8,4622.34,2408.94,2603.747706,39694688516,1.918827368,0.313564903
15,-2,8,4646.64,2403.12,2609.321101,39704319468,1.933586338,0.31743537
16,-2,8,4659.12,2391.84,2612.183486,39484265947,1.947922938,0.321070954
17,-2,8,4648.78,2377.46,2609.811927,39029752476,1.955355716,0.322909552
18,-2,8,4614.54,2362.56,2601.958716,38410660731,1.953194839,0.322378219
19,-2,8,4557.56,2348.5,2588.889908,37674458505,1.940625931,0.319235446
20,-2,8,4479.14,2339.88,2570.90367,36944462044,1.91426056,0.312340031
21,-2,8,4386.52,2337.68,2549.66055,36272953051,1.8764416,0.301668608
22,-2,8,4295.22,2342.04,2528.720183,35742471319,1.833965261,0.288442941
23,-2,8,4207.94,2354.66,2508.701835,35387105519,1.787069046,0.272065826
24,-2,8,4132.432,2370.944,2491.383486,35142625135,1.742947957,0.254645491
-24,-1,8,4346.0,2487.045,2540.366972,39487980242,1.747455313,0.256525135
-23,-1,8,4337.7,2496.1,2538.463303,39617812070,1.737790954,0.252465125
-22,-1,8,4331.488,2508.348,2537.038532,39833674434,1.726828973,0.247721713
-21,-1,8,4327.32,2522.92,2536.082569,40114815356,1.715203019,0.242523049
-20,-1,8,4328.88,2536.2,2536.440367,40418240474,1.706837,0.238670387
-19,-1,8,4338.592308,2547.2,2538.66796,40750467793,1.703279015,0.23700259
-18,-1,8,4355.076,2554.952,2542.448624,41079979001,1.704562747,0.237606383
-17,-1,8,4379.156,2558.832,2547.97156,41400188329,1.711388634,0.240778326
-16,-1,8,4406.907692,2557.876923,2554.336627,41646310998,1.722877146,0.245974413
-15,-1,8,4438.772,2551.876,2561.644954,41809307558,1.739415238,0.253155338
-14,-1,8,4471.54,2542.312,2569.16055,41884450218,1.758847852,0.261170733
-13,-1,8,4504.953846,2530.484615,2576.824277,41894911040,1.780273161,0.269518608
-12,-1,8,4539.612,2519.052,2584.773394,41908447968,1.80211127,0.277540986
-11,-1,8,4575.548,2509.52,2593.015596,41964363294,1.823276164,0.284884799
-10,-1,8,4606.208,2504.976,2600.047706,42093749699,1.838823206,0.290028079
-9,-1,8,4632.404,2505.04,2606.055963,42302148087,1.849233545,0.293359799
-8,-1,8,4647.196,2510.712,2609.448624,42567020000,1.85094746,0.293899975
-7,-1,8,4648.94,2521.84,2609.848624,42872983794,1.843471434,0.291526549
-6,-1,8,4640.2,2534.38,2607.844037,43130026952,1.830901443,0.28743305
-5,-1,8,4622.48,2546.82,2603.779817,43305163757,1.815000667,0.282061711
-4,-1,8,4601.96,2555.92,2599.073394,43363394833,1.800510188,0.276968614
-3,-1,8,4581.9,2559.5,2594.472477,43280105582,1.790154327,0.27320689
-2,-1,8,4564.1,2556.98,2590.389908,43061660669,1.784957254,0.271279304
-1,-1,8,4545.44,2548.1,2586.110092,42678583144,1.783854637,0.270866854
0,-1,8,4526.2,2532.58,2581.697248,42129517900,1.787189348,0.272110497
1,-1,8,4501.48,2511.24,2576.027523,41395550855,1.792532773,0.274080096
2,-1,8,4474.26,2486.82,2569.784404,40572742373,1.799189326,0.276494582
3,-1,8,4445.94,2460.8,2563.288991,39710779707,1.806705137,0.279169837
4,-1,8,4421.832,2437.824,2557.759633,38964400136,1.813843821,0.281662193
5,-1,8,4404.516,2419.104,2553.788073,38379181258,1.820722052,0.284019965
6,-1,8,4400.052,2405.992,2552.76422,38029201834,1.828789123,0.286732151
7,-1,8,4409.023077,2396.838462,2554.821807,37874148770,1.839516158,0.290252593
8,-1,8,4426.96,2391.6,2558.93578,37877168468,1.851045325,0.293930749
9,-1,8,4452.14,2390.48,2564.711009,38030690053,1.862446036,0.297464682
10,-1,8,4483.944,2391.88,2572.005505,38291682032,1.874652575,0.301139255
11,-1,8,4520.16,2397.16,2580.311927,38680398718,1.88563133,0.304351651
12,-1,8,4556.82,2403.88,2588.720183,39109491320,1.89561043,0.307198357
13,-1,8,4596.5,2407.84,2597.821101,39488055670,1.908972357,0.310905136
14,-1,8,4626.7,2410.08,2604.747706,39754796273,1.919728806,0.313805134
15,-1,8,4646.46,2407.28,2609.279817,39814533766,1.930170151,0.316551246
16,-1,8,4652.28,2399.06,2610.614679,39633171166,1.939209524,0.318875596
17,-1,8,4633.56,2387.42,2606.321101,39197136975,1.940823148,0.319285458
18,-1,8,4591.86,2374.58,2596.756881,38581462961,1.933756706,0.317479279
19,-1,8,4529.74,2362.0,2582.509174,37843263068,1.917756139,0.313278764
20,-1,8,4450.24,2353.78,2564.275229,37102483550,1.890677973,0.305799842
21,-1,8,4360.76,2351.32,2543.752294,36426102618,1.85460082,0.295043681
22,-1,8,4274.4,2355.14,2523.944954,35895772157,1.814923954,0.282035255
23,-1,8,4193.78,2366.7,2505.454128,35543246720,1.771994761,0.266351366
24,-1,8,4125.204,2381.52,2489.725688,35303544734,1.73217273,0.250052785
-24,0,8,4362.29,2494.835,2544.103211,39808241062,1.74852846,0.256969126
-23,0,8,4358.2,2503.32,2543.165138,39964075834,1.740967995,0.253812164
-22,0,8,4355.972,2514.64,2542.654128,40198338953,1.732244775,0.250083967
-21,0,8,4355.8,2528.04,2542.614679,40495409908,1.722994889,0.246026765
-20,0,8,4360.94,2540.02,2543.793578,40809224814,1.716891993,0.243289342
-19,0,8,4373.869231,2549.469231,2546.758998,41141953229,1.715599929,0.242703471
-18,0,8,4393.512,2555.196,2551.26422,41457924876,1.719442266,0.244439215
-17,0,8,4420.36,2556.64,2557.422018,41746120625,1.728972401,0.248661063
-16,0,8,4449.75,2553.269231,2564.162844,41943374123,1.742765685,0.254568973
-15,0,8,4482.148,2545.136,2571.593578,42046846444,1.761064242,0.262057415
-14,0,8,4514.376,2534.372,2578.985321,42071326278,1.78126021,0.269891492
-13,0,8,4546.061538,2522.476923,2586.252646,42047823969,1.80222126,0.277580217
-12,0,8,4576.624,2511.676,2593.262385,42027930554,1.82213948,0.284500619
-11,0,8,4605.632,2503.516,2599.915596,42051452017,1.839665494,0.290300926
-10,0,8,4627.824,2501.036,2605.005505,42161637208,1.85036281,0.293715972
-9,0,8,4643.856,2503.692,2608.682569,42356356866,1.854803227,0.29510674
-8,0,8,4650.028,2511.964,2610.098165,42622211799,1.851152325,0.293964387
-7,0,8,4645.8,2525.4,2609.12844,42941071822,1.839629366,0.290289234
-6,0,8,4633.72,2539.14,2606.357798,43200449111,1.824917098,0.285437415
-5,0,8,4615.42,2551.4,2602.16055,43363082872,1.808975464,0.279967563
-4,0,8,4595.58,2559.82,2597.610092,43407042504,1.795274668,0.275079849
-3,0,8,4577.04,2562.68,2593.357798,43317128214,1.786036493,0.27168182
-2,0,8,4560.3,2559.92,2589.518349,43101200723,1.781422857,0.269952841
-1,0,8,4542.26,2551.26,2585.380734,42728658515,1.780398705,0.269566091
0,0,8,4523.06,2536.18,2580.977064,42190818160,1.783414426,0.270701842
1,0,8,4498.124,2514.74,2575.257798,41452735136,1.788703405,0.27267146
2,0,8,4470.86,2489.98,2569.004587,40621584390,1.795540526,0.275176397
3,0,8,4443.32,2463.24,2562.688073,39748851277,1.803851837,0.278160471
4,0,8,4421.432,2439.408,2557.66789,38999500673,1.81250205,0.281197293
5,0,8,4407.504,2419.764,2554.473394,38417925955,1.821460275,0.284270519
6,0,8,4405.412,2405.876,2553.993578,38066562967,1.831105177,0.287500451
7,0,8,4415.376923,2395.815385,2556.279111,37895921663,1.84295374,0.291360531
8,0,8,4433.14,2389.96,2560.353211,37881481195,1.854901337,0.295137294
9,0,8,4457.54,2388.2,2565.949541,38012458109,1.866485219,0.298692878
10,0,8,4489.18,2389.32,2573.206422,38264004727,1.878852561,0.302378333
11,0,8,4526.14,2394.76,2581.683486,38660810556,1.890018206,0.305611515
12,0,8,4563.2,2402.26,2590.183486,39111868229,1.899544596,0.30830203
13,0,8,4602.18,2407.88,2599.123853,39528268753,1.911299566,0.311538803
14,0,8,4629.32,2412.08,2605.348624,39825908527,1.919223243,0.313670466
15,0,8,4643.5,2411.74,2608.600917,39913770628,1.925373382,0.315297958
16,0,8,4642.1,2406.2,2608.279817,39756142811,1.929224503,0.316305272
